delta_z,delta_x,hartree_fock_energy,final_energy,distance,angle,dihedral_angle
3.75,1.4,-3.8987340804552537,-7.931489930254627,4.002811511925087,11.9768,10
3.75,1.4,-3.8149774497391533,-7.817205373103277,4.002811511925087,6.976925,15
3.75,1.4,-3.494546465316988,-7.605205107553292,4.002811511925087,1.9778040000000001,20
3.75,1.4,-2.9181099803674364,-7.25235992747457,4.002811511925087,3.024167,25
3.75,1.4,-2.0511250012971933,-6.7278149284651825,4.002811511925087,8.023674,30
3.75,2.3,-3.5119382615323267,-6.724234224339696,4.3991476447148266,33.543071999999995,0
3.75,2.3,-4.077964941423383,-6.949651429888355,4.3991476447148266,28.543066999999997,5
3.75,2.3,-4.4844055308660495,-7.106081665470015,4.3991476447148266,23.543097,10
3.75,2.3,-4.751957797733408,-7.203814826202872,4.3991476447148266,18.543104,15
3.75,2.3,-4.890155601275918,-7.260275846888303,4.3991476447148266,13.543171,20
3.75,2.3,-4.899656001054951,-7.274582124737573,4.3991476447148266,8.543242,25
3.75,2.3,-4.7718096287888665,-7.211699765444945,4.3991476447148266,3.543563,30
3.75,1.5,-3.418305032904435,-7.7023132537822105,4.038873605350878,23.382553,0
3.75,1.5,-3.8489019161993867,-7.863036930696402,4.038873605350878,18.382564000000002,5
3.75,1.5,-4.043482747977959,-7.908021872497541,4.038873605350878,13.382627,10
3.75,1.5,-4.0151668803561185,-7.825256646939317,4.038873605350878,8.382715,15
3.75,1.5,-3.7623028415803743,-7.655800568547059,4.038873605350878,3.383149,20
3.75,1.5,-3.2696969044163082,-7.362266891100129,4.038873605350878,1.618959,25
3.75,1.5,-2.5064850369206204,-6.911133714553482,4.038873605350878,6.617878,30
3.75,1.6,-3.466875528281057,-7.6252738202134775,4.077070026379238,24.759193,0
3.75,1.6,-3.9309382497404513,-7.800485065590878,4.077070026379238,19.759201,5
3.75,1.6,-4.1677440227781055,-7.860688137503695,4.077070026379238,14.759255,10
3.75,1.6,-4.1920654552521235,-7.827533253903304,4.077070026379238,9.759317999999999,15
3.75,1.6,-4.00426737219823,-7.688685875925528,4.077070026379238,4.75959,20
3.75,1.6,-3.5916199890611247,-7.440495467707358,4.077070026379238,0.25005,25
3.75,1.6,-2.9283051512317,-7.06083436130434,4.077070026379238,5.241312000000001,30
3.75,1.7,-3.50217065350574,-7.532325839230497,4.117341375208036,26.105991,0
3.75,1.7,-3.9955721851142267,-7.731244118690831,4.117341375208036,21.105995999999998,5
3.75,1.7,-4.270880597723318,-7.809248912231923,4.117341375208036,16.106044,10
3.75,1.7,-4.344306244760434,-7.798376178100275,4.117341375208036,11.106091000000001,15
3.75,1.7,-4.218048183473568,-7.689439935901174,4.117341375208036,6.106282,20
3.75,1.7,-3.881804820553061,-7.496534356493948,4.117341375208036,1.107898,25
3.75,1.7,-3.3132663132935605,-7.033342891478587,4.117341375208036,3.894643,30
3.75,1.8,-3.5252781700969904,-7.421275227629832,4.159627387158615,27.422466999999997,0
3.75,1.8,-4.471286670529411,-7.748993719343397,4.159627387158615,12.422547999999999,15
3.75,1.8,-4.4023615388793935,-7.676776366880567,4.159627387158615,7.422694,20
3.75,1.8,-4.137991606629275,-7.522993848635818,4.159627387158615,2.42328,25
3.75,1.8,-3.6588988171528487,-7.260496850065388,4.159627387158615,2.57843,30
3.75,1.8,-4.043417711329673,-7.619323380415242,4.159627387158615,22.422469,5
3.75,1.8,-4.352915397570621,-7.737191291029719,4.159627387158615,17.422513000000002,10
3.75,0.5,-2.386017920483692,-7.638046511275842,3.7831864876053887,8.202269,0
3.75,0.5,-2.126894466055667,-7.4034293820490475,3.7831864876053887,1.799538,10
3.75,0.5,-0.5772707534669907,-6.4789779036930275,3.7831864876053887,11.798266,20
3.75,0.5,0.8052057327513309,-5.495438021803217,3.7831864876053887,16.798209,25
3.75,1.9,-3.5376274030578965,-7.299020459618273,4.203867267171979,28.708291,0
3.75,1.9,-4.075553625339174,-7.510760773082455,4.203867267171979,23.708291,5
3.75,1.9,-4.414510738180954,-7.620367436994207,4.203867267171979,18.708331,10
3.75,1.9,-4.5731501941528565,-7.6710700238772045,4.203867267171979,13.708357000000001,15
3.75,1.9,-4.55675839184466,-7.641420630486529,4.203867267171979,8.708474,20
3.75,1.9,-4.359128706601041,-7.5221814710936865,4.203867267171979,3.7087879999999998,25
3.75,1.9,-3.963608119177415,-7.312737688023432,4.203867267171979,1.29339,30
3.75,0.6,-2.4947416109976404,-7.702716870387219,3.7976966703516486,9.813102,0
3.75,0.6,0.40533511566420793,-5.8214971274226555,3.7976966703516486,15.187335000000001,25
3.75,0.6,2.2102745111938007,-4.659250400107113,3.7976966703516486,20.187282999999997,30
3.75,0.6,-2.5541049463932746,-7.666695771896903,3.7976966703516486,4.8133669999999995,5
3.75,0.6,-2.316747997554548,-7.487169146806522,3.7976966703516486,0.200791,10
3.75,0.6,-1.7724119980995767,-7.1513156695855065,3.7976966703516486,5.18769,15
3.75,0.6,-0.8864863502042862,-6.620724081266338,3.7976966703516486,10.18741,20
3.75,2.0,-3.5408263936457343,-7.17042806402887,4.25,29.963271000000002,0
3.75,2.0,-4.5449685360602246,-7.4941050419354305,4.25,4.96362,25
3.75,2.0,-4.226706037561471,-7.343366886686453,4.25,0.073777,30
3.75,2.0,-4.093610239722234,-7.388455599098465,4.25,24.963269,5
3.75,2.0,-4.4568069955400125,-7.5091391542283965,4.25,19.963306,10
3.75,2.0,-4.650646429153653,-7.586805405801082,4.25,14.963325,15
3.75,2.0,-4.681524100901839,-7.573565260311239,4.25,9.963424,20
4.0,0.5,-4.0731695741687926,-6.259699001713242,4.031128874149275,7.126163,0
4.0,0.5,-4.080763108421743,-6.247006390924123,4.031128874149275,2.1268130000000003,5
4.0,0.5,-3.99347469469076,-6.2051063090248135,4.031128874149275,2.874821,10
4.0,0.5,-3.8064054843210013,-6.1264102691796705,4.031128874149275,7.874389999999999,15
4.0,0.5,-3.5090803563826065,-6.0090892927650845,4.031128874149275,12.874261,20
4.0,0.5,-3.0864685486888503,-5.859519457282982,4.031128874149275,17.874229,25
4.0,0.5,-2.5152687538793006,-5.601011798253184,4.031128874149275,22.874195,30
4.0,0.7,-4.099620610538358,-6.2292784618776835,4.060788100849392,9.927296,0
4.0,0.7,-4.132601740728808,-6.2226476160728525,4.060788100849392,4.927484,5
4.0,0.7,-4.073235406217623,-6.181863458771072,4.060788100849392,0.096377,10
4.0,0.7,-3.9177532963591637,-6.115003659413871,4.060788100849392,5.07331,15
4.0,0.7,-3.658163819681212,-6.004069900745892,4.060788100849392,10.073086,20
4.0,0.7,-3.2806166755804966,-5.853941589320117,4.060788100849392,15.073032000000001,25
4.0,0.7,-2.7655509126817597,-5.6377762802886835,4.060788100849392,20.07299,30
4.0,0.9,-4.121147684976377,-6.188324087004772,4.1,12.681371,0
4.0,0.9,-4.181152176773603,-6.18198467982567,4.1,7.681455000000001,5
4.0,0.9,-4.1519776717860415,-6.150052772697236,4.1,2.6819439999999997,10
4.0,0.9,-4.0314250909714575,-6.098545082982144,4.1,2.3196369999999997,15
4.0,0.9,-3.8121097122131022,-6.001283612963156,4.1,7.319033999999999,20
4.0,0.9,-3.482981431374178,-5.870867180299529,4.1,12.318937,25
4.0,0.9,-3.0270650836075967,-5.674946827481611,4.1,17.318882000000002,30
4.0,1.1,-4.130033926528989,-6.112250287031326,4.148493702538308,15.377189000000001,0
4.0,1.1,-4.218008829855469,-6.116111935945712,4.148493702538308,10.377233,5
4.0,1.1,-4.220580026335674,-6.097559998474561,4.148493702538308,5.377419000000001,10
4.0,1.1,-4.136698550479112,-6.04561964849545,4.148493702538308,0.382065,15
4.0,1.1,-3.9603409554970663,-5.983766090385307,4.148493702538308,4.6233319999999996,20
4.0,1.1,-3.682184308209431,-5.8687984992202535,4.148493702538308,9.623128999999999,25
4.0,1.1,-3.2877103993080086,-5.700343257077121,4.148493702538308,14.623052,30
4.0,1.3,-4.120312858012778,-6.02170920596344,4.205948168962618,18.005056,0
4.0,1.3,-4.235842691066105,-6.028102482330098,4.205948168962618,13.00508,5
4.0,1.3,-4.270545560632352,-6.0180673648246215,4.205948168962618,8.005185,10
4.0,1.3,-4.224095980490941,-5.9897513393996515,4.205948168962618,3.005554,15
4.0,1.3,-4.0921829166858465,-5.939209480926126,4.205948168962618,1.995961,20
4.0,1.3,-3.86598115042747,-5.844773191739702,4.205948168962618,6.9953080000000005,25
4.0,1.3,-3.5340104335686564,-5.7105875799425085,4.205948168962618,11.995189,30
4.0,1.5,-4.088327754179248,-5.900494600210687,4.272001872658765,20.556898999999998,0
4.0,1.5,-4.229789835716471,-5.914414474016875,4.272001872658765,15.556911,5
4.0,1.5,-4.2949746761576515,-5.920004065104383,4.272001872658765,10.556982000000001,10
4.0,1.5,-4.2852067266998795,-5.8856340871628525,4.272001872658765,5.557119999999999,15
4.0,1.5,-4.1971900770617685,-5.8590612272403435,4.272001872658765,0.560042,20
4.0,1.5,-4.0229691327197115,-5.795669441311853,4.272001872658765,4.443589,25
4.0,1.5,-3.752982458682912,-5.691711124043393,4.272001872658765,9.443366000000001,30
4.0,1.7,-4.033497148053237,-5.744020779718309,4.346262762420147,23.026307,0
4.0,1.7,-4.197749747622223,-5.765596157109552,4.346262762420147,18.026313000000002,5
4.0,1.7,-4.2907235219977045,-5.782685771530528,4.346262762420147,13.026365,10
4.0,1.7,-4.315248602800107,-5.7841062208566,4.346262762420147,8.026433,15
4.0,1.7,-4.2679628011135,-5.753394440683647,4.346262762420147,3.0268200000000003,20
4.0,1.7,-4.143845608204723,-5.711313207460912,4.346262762420147,1.9746439999999998,25
4.0,1.7,-3.933607549473354,-5.636974974505245,4.346262762420147,6.974003999999999,30
4.0,1.9,-3.957690574875632,-5.555855448473167,4.428317965096905,25.408496,0
4.0,1.9,-4.140259078204536,-5.586902612376062,4.428317965096905,20.408497,5
4.0,1.9,-4.257011887908165,-5.609289448634115,4.428317965096905,15.408539000000001,10
4.0,1.9,-4.31095423355378,-5.632657898016242,4.428317965096905,10.408576,15
4.0,1.9,-4.3010788883648505,-5.619373191226648,4.428317965096905,5.408754,20
4.0,1.9,-4.22245924488886,-5.5918876086989675,4.428317965096905,0.41251099999999996,25
4.0,1.9,-4.0679002767798735,-5.544855240801587,4.428317965096905,4.591921,30
4.0,2.1,-3.863883462179373,-5.366682825140122,4.517742799230606,27.700215000000004,0
4.0,2.1,-4.059791501216674,-5.400743542582721,4.517742799230606,22.700212,5
4.0,2.1,-4.195056503190453,-5.432859358308989,4.517742799230606,17.700248000000002,10
4.0,2.1,-4.294874792518956,-5.457440826229097,4.517742799230606,7.70038,20
4.0,2.1,-4.256577057779761,-5.445794317681131,4.517742799230606,2.700756,25
4.0,2.1,-4.151594808539871,-5.414218382240682,4.517742799230606,2.300529,30
4.0,2.3,-3.7562985356621823,-5.155539647210699,4.6141087980237305,29.899609,0
4.0,2.3,-3.9599789302541386,-5.195351765943529,4.6141087980237305,24.899603,5
4.0,2.3,-4.1082771487322125,-5.229344560481491,4.6141087980237305,19.899635,10
4.0,2.3,-4.205133009953009,-5.256745057087938,4.6141087980237305,14.899645999999999,15
4.0,2.3,-4.251847747828694,-5.263342577147367,4.6141087980237305,9.899727,20
4.0,2.3,-4.246672665293501,-5.267008259863702,4.6141087980237305,4.899875,25
4.0,2.3,-4.184387583965085,-5.259202610809129,4.6141087980237305,0.114749,30
4.0,0.6,-4.08650471625138,-6.243257027925787,4.044749683231337,8.531858,0
4.0,0.6,-3.1818932771261683,-5.8567241245700945,4.044749683231337,16.468494,25
4.0,0.6,-2.6383568733024503,-5.618237182542461,4.044749683231337,21.468457,30
4.0,0.6,-4.106542272281478,-6.2364813315813805,4.044749683231337,3.532175,5
4.0,0.6,-4.032938845036682,-6.188412436568687,4.044749683231337,1.46974,10
4.0,0.6,-3.5824165388539897,-6.006785202124478,4.044749683231337,11.468536,20
4.0,0.8,-4.1115322745020615,-6.212246952324266,4.079215610874228,11.310949,0
4.0,0.8,-3.3814440519361733,-5.864567485683576,4.079215610874228,13.689364999999999,25
4.0,0.8,-2.8956081079102027,-5.659879011022488,4.079215610874228,18.689317000000003,30
4.0,0.8,-4.15781602281513,-6.2068712089835625,4.079215610874228,6.311071,5
4.0,0.8,-4.113320130214877,-6.168984375368611,4.079215610874228,1.3122770000000001,10
4.0,0.8,-3.9748199374582036,-6.1112573975823405,4.079215610874228,3.689773,15
4.0,0.8,-3.7351622414862007,-6.0047929209456665,4.079215610874228,8.689437,20
4.0,1.0,-4.127613151459763,-6.15102196738554,4.123105625617661,14.037204999999998,0
4.0,1.0,-3.5837446680696607,-5.8686053844291735,4.123105625617661,10.963104,25
4.0,1.0,-3.158330683808313,-5.69464181242703,4.123105625617661,15.96304,30
4.0,1.0,-4.201541827114681,-6.154071412540988,4.123105625617661,9.037265,5
4.0,1.0,-4.188092591835032,-6.126276073133639,4.123105625617661,4.037545,10
4.0,1.0,-4.085737188327872,-6.065002372114236,4.123105625617661,0.9649459999999999,15
4.0,1.0,-3.887636027066824,-5.9933627381244925,4.123105625617661,5.963241,20
4.0,1.2,-4.127798480642467,-6.0696263729095765,4.17612260356422,16.70016,0
4.0,1.2,-3.7767597318523247,-5.857384386315106,4.17612260356422,8.300175,25
4.0,1.2,-3.4134970182853936,-5.711361772943758,4.17612260356422,13.300081,30
4.0,1.2,-4.229688451057541,-6.0745840255241035,4.17612260356422,11.700192,5
4.0,1.2,-4.248347519768392,-6.063154283866836,4.17612260356422,6.700328,10
4.0,1.2,-4.183199482056281,-6.021787606368144,4.17612260356422,1.701137,15
4.0,1.2,-4.0288472345142905,-5.9657551006183,4.17612260356422,3.300507,20
4.0,1.4,-4.1071784191827465,-5.966347091856616,4.237924020083418,19.29092,0
4.0,1.4,-3.948469880324789,-5.820999361168284,4.237924020083418,5.709491000000001,25
4.0,1.4,-3.64765832204112,-5.707181467787949,4.237924020083418,10.709332,30
4.0,1.4,-4.235977264391454,-5.973894245864782,4.237924020083418,14.290937,5
4.0,1.4,-4.286356731993818,-5.970665490481883,4.237924020083418,9.291022,10
4.0,1.4,-4.258453330294035,-5.949358704719479,4.237924020083418,4.2912360000000005,15
4.0,1.4,-4.148543966198932,-5.899142183580851,4.237924020083418,0.711728,20
4.0,1.6,-4.063628181031629,-5.8224785641953085,4.308131845707604,21.802244,0
4.0,1.6,-4.088385736057386,-5.754353380629692,4.308131845707604,3.198386,25
4.0,1.6,-3.848672752203451,-5.6695434184770415,4.308131845707604,8.198039999999999,30
4.0,1.6,-4.216997712076076,-5.844429282003651,4.308131845707604,16.802252,5
4.0,1.6,-4.296584595108096,-5.856415617702387,4.308131845707604,11.802313,10
4.0,1.6,-4.3042647818635835,-5.844428092880018,4.308131845707604,6.802408,15
4.0,1.6,-4.237314715798516,-5.813237789659832,4.308131845707604,1.803157,20
4.0,1.8,-3.9980645797262935,-5.646728152605527,4.386342439892261,24.228542,0
4.0,1.8,-4.1886840574077215,-5.6561447948418015,4.386342439892261,0.773732,25
4.0,1.8,-4.006904648739281,-5.588515520133493,4.386342439892261,5.7718110000000005,30
4.0,1.8,-4.1718112846769815,-5.676652286632327,4.386342439892261,19.228545,5
4.0,1.8,-4.2773981820078015,-5.7028177761329575,4.386342439892261,14.228592,10
4.0,1.8,-4.317348751193299,-5.713313245890625,4.386342439892261,9.228641,15
4.0,1.8,-4.289579217020823,-5.679673113597963,4.386342439892261,4.228889,20
4.0,2.0,-3.9128033699984948,-5.461130193647233,4.47213595499958,26.565811,0
4.0,2.0,-4.245294686375703,-5.525611123334081,4.47213595499958,1.566801,25
4.0,2.0,-4.116188560234141,-5.488493692945932,4.47213595499958,3.4347160000000003,30
4.0,2.0,-4.102726262786105,-5.498025382153663,4.47213595499958,21.56581,5
4.0,2.0,-4.229379104095048,-5.520764799686606,4.47213595499958,16.565849,10
4.0,2.0,-4.296144686672353,-5.531942998516978,4.47213595499958,11.565876,15
4.0,2.0,-4.302776789587431,-5.53936606882759,4.47213595499958,6.566014,20
4.0,2.2,-3.8117752266126876,-5.260196081960974,4.565084884205331,28.811518,0
4.0,2.2,-4.256888823581739,-5.356585284903901,4.565084884205331,3.8118800000000004,25
4.0,2.2,-4.174220032393965,-5.33899955331407,4.565084884205331,1.189848,30
4.0,2.2,-4.012041034408463,-5.2985449344988345,4.565084884205331,23.811514000000003,5
4.0,2.2,-4.154458109244002,-5.3338372667079845,4.565084884205331,18.811547,10
4.0,2.2,-4.242757582826645,-5.346581866672955,4.565084884205331,13.811562,15
4.0,2.2,-4.277738016613556,-5.359808649333794,4.565084884205331,8.811656,20
4.35,1.2,-3.8076119049474464,-4.893055729071582,4.512482686947396,15.423014000000002,0
4.35,1.3,-3.7865508748032837,-4.846197062720276,4.540099117860754,16.63964,0
4.35,0.5,-3.8740112895589953,-5.08160123381139,4.378641341786285,6.558003,0
4.35,1.4,-3.7618127757549353,-4.791240132727182,4.569737410398981,17.841020999999998,0
4.35,1.9,-3.5860973010790897,-4.4775731274102935,4.7468410548490025,23.595557,0
4.35,1.5,-3.733650921741147,-4.738764780697767,4.60135849505339,19.026406,0
4.35,0.6,-3.871024477586025,-5.0620450690716305,4.391184350491335,7.8543210000000006,0
4.35,1.6,-3.701893308312892,-4.677154274008099,4.634921790062912,20.195118,0
4.35,1.7,-3.66657868905114,-4.613312948409455,4.670385423067351,21.346555,0
4.35,2.0,-3.5408977538692348,-4.406752311713147,4.787744771810627,24.692279,0
4.35,0.7,-3.866451804399025,-5.042457453533067,4.405961870012041,9.142611,0
4.35,1.8,-3.6278160595125915,-4.550011166837562,4.707706447942563,22.480187,0
4.35,2.1,-3.4927982538953533,-4.3325171817369785,4.8303726564313845,25.770034,0
4.35,0.8,-3.860000067644057,-5.025238069508072,4.422951503238533,10.421653,0
4.35,2.2,-3.4420401366115536,-4.252223651436035,4.874679476642541,26.828565,0
4.35,0.9,-3.8511670600001255,-5.003304937652972,4.442127868488254,11.690284,0
4.35,2.3,-3.3888403952689914,-4.169313122296294,4.920619879649309,27.86768,0
4.35,1.0,-3.8396608484939456,-4.971478362366243,4.4634627812943615,12.947402,0
4.35,1.1,-3.825207600356767,-4.933686288996036,4.486925450684466,14.191968,0
3.35,2.2,-3.0631377343188935,-7.1213744541545765,4.0078048854703505,33.29435,0
3.35,2.2,-4.339263318779953,-7.684048573225174,4.0078048854703505,23.294376999999997,10
3.35,2.2,-4.667579332439061,-7.820452459295876,4.0078048854703505,18.294386,15
3.35,2.2,-4.814585635950414,-7.872565739604634,4.0078048854703505,13.294457999999999,20
3.35,2.2,-4.7808980015268805,-7.854783808393678,4.0078048854703505,8.29454,25
3.35,2.2,-4.555287179134912,-7.750571458975341,4.0078048854703505,3.294922,30
3.35,2.2,-3.8145896595682127,-7.453407515484626,4.0078048854703505,28.294346,5
3.35,0.9,-1.830884369387764,-7.86717508725674,3.4687894141904896,15.038970999999998,0
3.35,0.9,-2.0747552117226147,-7.927976356451148,3.4687894141904896,10.039046,5
3.35,0.9,-1.946133294106709,-7.767225526590586,3.4687894141904896,5.039332,10
3.35,0.9,-1.4459847814724545,-7.395815875783904,3.4687894141904896,0.083356,15
3.35,0.9,-0.5480495341871033,-6.7890654925636795,3.4687894141904896,4.961742,20
3.35,0.9,0.8051172927288421,-5.905876027567356,3.4687894141904896,9.961477,25
3.35,0.9,2.7124919912286978,-4.635153345671251,3.4687894141904896,14.961376000000001,30
3.35,2.3,-3.07934387129233,-6.974212842614331,4.063557554655772,34.472977,0
3.35,2.3,-3.8276712118776035,-7.300401053309685,4.063557554655772,29.472972,5
3.35,2.3,-4.362680507249772,-7.542382157144236,4.063557554655772,24.473001,10
3.35,2.3,-4.7148921936172,-7.675274522635642,4.063557554655772,19.473007,15
3.35,2.3,-4.899568781795197,-7.761499575799209,4.063557554655772,14.473072,20
3.35,2.3,-4.919938944341417,-7.763784307163193,4.063557554655772,9.473134,25
3.35,2.3,-4.766956777963039,-7.7098778186763095,4.063557554655772,4.473376999999999,30
3.35,1.0,-2.00815910232369,-7.937284942815548,3.496069221282668,16.621876999999998,0
3.35,1.0,-1.0271315923729374,-7.016606216635494,3.496069221282668,3.379061,20
3.35,1.0,0.2020350803351595,-6.215908402499541,3.496069221282668,8.378599000000001,25
3.35,1.0,1.9445436723342189,-5.070246716735158,3.496069221282668,13.378470000000002,30
3.35,1.0,-2.3106097399283554,-8.02525582654959,3.496069221282668,11.621931,5
3.35,1.0,-2.2487811603701395,-7.914900286516426,3.496069221282668,6.622122,10
3.35,1.0,-1.827806352841262,-7.564586927790929,3.496069221282668,1.6233540000000002,15
3.35,1.6,-2.7995464941713903,-7.84455737706458,3.7124789561693134,25.530639,0
3.35,1.6,-3.4222317271705336,-8.114034752413039,3.7124789561693134,20.530646,5
3.35,1.6,-3.741054350377448,-8.219813250067194,3.7124789561693134,15.5307,10
3.35,1.6,-3.7793634861074548,-8.186713494441085,3.7124789561693134,10.530758,15
3.35,1.6,-3.5404380041867305,-7.997055831369374,3.7124789561693134,5.5309919999999995,20
3.35,1.6,-3.0083103043732486,-7.661222793399068,3.7124789561693134,0.5350189999999999,25
3.35,1.6,-2.15063634224225,-7.139968474267764,3.7124789561693134,4.469972,30
3.35,1.1,-2.177164493655805,-7.9870689825384575,3.5259750424527967,18.179106,0
3.35,1.1,-2.538337023255421,-8.097862656613891,3.5259750424527967,13.179146,5
3.35,1.1,-2.543944839498724,-8.023094600390577,3.5259750424527967,8.179283999999999,10
3.35,1.1,-2.2029119807843145,-7.734052174744811,3.5259750424527967,3.179776,15
3.35,1.1,-1.4997765730154873,-7.24814982567058,3.5259750424527967,1.82247,20
3.35,1.1,-0.3933376377232834,-6.518816460656737,3.5259750424527967,6.82142,25
3.35,1.1,1.1890765158101653,-5.474341285454855,3.5259750424527967,11.821247,30
3.35,1.7,-2.8736178917357726,-7.7722724944927934,3.756660751252367,26.907008,0
3.35,1.7,-3.8498302766524732,-8.059606020387355,3.756660751252367,6.907273,20
3.35,1.7,-3.4194817785523366,-7.784461910478579,3.756660751252367,1.908145,25
3.35,1.7,-2.6883444652236697,-7.200656722106488,3.756660751252367,3.093816,30
3.35,1.7,-3.535073236867016,-8.053025945742213,3.756660751252367,21.907011999999998,5
3.35,1.7,-3.9046310309491457,-8.187055335864633,3.756660751252367,16.907059,10
3.35,1.7,-4.00769984460952,-8.193542837821624,3.756660751252367,11.907102,15
3.35,1.2,-2.3340699395960613,-8.005673418728342,3.558440669731617,19.709035,0
3.35,1.2,0.4535262075854915,-5.874613002893321,3.558440669731617,10.291333,30
3.35,1.2,-2.753205962270953,-8.156675272924383,3.558440669731617,14.709064000000001,5
3.35,1.2,-2.8260128144375916,-8.105232118768434,3.558440669731617,9.709171000000001,10
3.35,1.2,-2.564874276956141,-7.877989818144047,3.558440669731617,4.709439,15
3.35,1.2,-1.9588747767821288,-7.447494318366593,3.558440669731617,0.29984,20
3.35,1.2,-0.9734999642299791,-6.803212699293042,3.558440669731617,5.291580000000001,25
3.35,1.8,-2.9328728292219597,-7.6541214836356275,3.8029593739612837,28.250622999999997,0
3.35,1.8,-3.6266070776528787,-7.9778978464816115,3.8029593739612837,23.250625,5
3.35,1.8,-4.040875370956749,-8.13507817680723,3.8029593739612837,18.250668,10
3.35,1.8,-4.202833428151621,-8.17068416710047,3.8029593739612837,13.2507,15
3.35,1.8,-4.12035203845407,-8.087814926807361,3.8029593739612837,8.250833,20
3.35,1.8,-3.7849698819085664,-7.8788376588007925,3.8029593739612837,3.251246,25
3.35,1.8,-3.172691903934964,-7.507079420807767,3.8029593739612837,1.7507380000000001,30
3.35,1.3,-2.4760484509964527,-8.003280218579048,3.5933967217661897,21.210252,0
3.35,1.3,-2.9513727098516767,-8.163233121833285,3.5933967217661897,16.210274,5
3.35,1.3,-3.0901565480280397,-8.179891899536676,3.5933967217661897,11.210360000000001,10
3.35,1.3,-2.9079272475929927,-8.001656070879886,3.5933967217661897,6.210527,15
3.35,1.3,-2.3978427484594835,-7.641709359528355,3.5933967217661897,1.212244,20
3.35,1.3,-1.5312399551948468,-7.066168623145901,3.5933967217661897,3.790532,25
3.35,1.3,-0.2548009197484705,-6.236292419832448,3.5933967217661897,8.790142,30
3.35,0.5,-1.1414212214467383,-7.547222709563122,3.3871079108879893,8.490304,0
3.35,0.5,5.7673890904519824,-2.8362657055064484,3.3871079108879893,21.510149,30
3.35,0.5,-1.1658118774527773,-7.487242586114802,3.3871079108879893,3.490771,5
3.35,0.5,0.0110439855915068,-6.688305674710112,3.3871079108879893,6.510484,15
3.35,0.5,1.2882811524601163,-5.85946999570379,3.3871079108879893,11.510264,20
3.35,0.5,3.148392391043417,-4.637367818544393,3.3871079108879893,16.510199,25
3.35,1.4,-2.6013168750270115,-7.9726355361259165,3.630771267926417,22.681556,0
3.35,1.4,-3.12999922121364,-8.180799290793049,3.630771267926417,17.681572,5
3.35,1.4,-3.3324606947742152,-8.223898856508638,3.630771267926417,12.681644,10
3.35,1.4,-3.2271405223653566,-8.093929831211067,3.630771267926417,7.681757000000001,15
3.35,1.4,-2.810816494972861,-7.793024731911587,3.630771267926417,2.6823900000000003,20
3.35,1.4,-2.0599784008937005,-7.301190172867659,3.630771267926417,2.3196209999999997,25
3.35,1.4,-0.9289816146819372,-6.564882029698287,3.630771267926417,7.318878,30
3.35,1.9,-2.9795751105308748,-7.538959308655052,3.851298482330343,29.561215999999998,0
3.35,1.9,-3.601702115741042,-7.634809812267416,3.851298482330343,0.44385399999999997,30
3.35,1.9,-3.698277659854152,-7.868148177549312,3.851298482330343,24.561216,5
3.35,1.9,-4.150661506822761,-8.04587608365808,3.851298482330343,19.561255,10
3.35,1.9,-4.364979995631994,-8.116304278567936,3.851298482330343,14.561279,15
3.35,1.9,-4.351165746195421,-8.078917995483787,3.851298482330343,9.561388,20
3.35,1.9,-4.1034830966582785,-7.924273196383092,3.851298482330343,4.561630999999999,25
3.35,1.5,-2.7090966264518035,-7.9147297206298415,3.6704904304465913,24.121952,0
3.35,1.5,-3.5500441864238685,-8.242443850570714,3.6704904304465913,14.122024,10
3.35,1.5,-3.518581161798438,-8.158274044139496,3.6704904304465913,9.122104,15
3.35,1.5,-3.1928770737358985,-7.9105645861904375,3.6704904304465913,4.122457,20
3.35,1.5,-2.5539251584760563,-7.5033377291318155,3.6704904304465913,0.880912,25
3.35,1.5,-1.5627305291649722,-6.872808616416181,3.6704904304465913,5.878548,30
3.35,1.5,-3.2872261784762764,-8.167223344914504,3.6704904304465913,19.121963,5
3.35,0.6,-1.2994018598005597,-7.638252720944502,3.403307215048327,10.155559,0
3.35,0.6,-1.3756818771116683,-7.598346487090665,3.403307215048327,5.155814,5
3.35,0.6,-0.3291863119413668,-6.876220041692277,3.403307215048327,4.845317,15
3.35,0.6,0.8548910140745947,-6.086342434718768,3.403307215048327,9.84499,20
3.35,0.6,2.5864741032743352,-4.944076720545668,3.403307215048327,14.844904000000001,25
3.35,0.6,5.019540233391816,-3.2919923281816503,3.403307215048327,19.844847,30
3.35,2.0,-3.0153110083988617,-7.404090507858938,3.901602234979882,30.838668,0
3.35,2.0,-3.7523320572793453,-7.741817301104071,3.901602234979882,25.838666,5
3.35,2.0,-4.235550227825789,-7.934803359251712,3.901602234979882,20.838701999999998,10
3.35,2.0,-4.4952234393961845,-8.034156569403745,3.901602234979882,15.83872,15
3.35,2.0,-4.542767423019824,-8.03657167461791,3.901602234979882,10.838813,20
3.35,2.0,-4.374886984450588,-7.9365399597658515,3.901602234979882,5.838973,25
3.35,2.0,-3.9746584395801197,-7.707378613988825,3.901602234979882,0.8411770000000001,30
3.35,0.7,-1.4709182730416968,-7.719142791879524,3.4223529917295217,11.803673,0
3.35,0.7,-1.6013398914857269,-7.709854182271398,3.4223529917295217,6.803832000000001,5
